"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"40125","ABRACADEIRA C/ CANALETA 5"" ACO INOX P/ ESCAPAMENTO SCANIA EURO 5 (1863382)","","","","","","","","B069L","","","","","7439","","PC ","45.12 ","","45.12 ","","","S1   ","6.00 ","4.00 ","","2","SALÃO OK","","","9999-1/2-/31","","0","7 ","","7","S/Analise","","0","4","4","S/Analise","","1",""
"40879","ABRACADEIRA C/ CANALETA 5"" ACO INOX P/ ESCAPAMENTO SCANIA EURO 5 (1863382) (CAD BAURU)","","","","","","","","B069L","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","CADASTRADO POR BAURU","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1711","ABRACADEIRA PARALAMA","","","","","","","","S284D","","","","","","","PC ","3.25 ","","3.89 ","","","S1   ","18.00 ","18.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","185 ","","185","S/Analise","","0","0","0","C/Analise","","0",""
"1695","ABRACADEIRA PARALAMA (AD00363J05) JOST","","","","","","","","I2399","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","FALTA BALANÇO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"22475","ACABAMENTO ESTRIBO MB AXOR INOX (PISANTE RETANGUAR) ","","","","","","","","M182","","","","","","","JG ","117.09 ","","117.09 ","","","S1   ","2.00 ","2.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","6 ","","6","S/Analise","","0","0","0","C/Analise","","0",""
"22181","ACABAMENTO ESTRIBO PLASTICO BEPO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","4.00 ","4.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38633","ACABAMENTO ESTRIBO PLASTICO BEPO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","2.00 ","4.00 ","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38635","ACABAMENTO PLASTICO CANO PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","21.00 ","50.00 ","","-29","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38636","ACABAMENTO PLASTICO CANO PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","5.00 ","","-5","FALTA BALANÇO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38637","ACABAMENTO PLASTICO CANO PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","26.00 ","","-25","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"22182","ACABAMENTO PLASTICO CANO PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","24.00 ","26.00 ","","-2","FALTA BALANÇO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"22177","ACABAMENTO PLASTICO CANO PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","27.00 ","50.00 ","","-23","FALTA BALANÇO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"22180","ACABAMENTO PLASTICO PONTEIRA PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","21.00 ","45.00 ","","-24","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"38634","ACABAMENTO PLASTICO PONTEIRA PARACHOQUE ARGENTINO","","","","","","","","","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","19.00 ","45.00 ","","-26","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"2237","ADAPTADOR DUPLO TERM.1.7/8""","","","","","","","","B549","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"288","ADAPTADOR M194B P/FORD/CARGO/VOLKS","","","","","","","","EM195G","","","","","","","PC ","0.00 ","","0.00 ","","","S2   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"287","ADAPTADOR M194E P/F4000/D6000/VW 6.90/7.90/11.130","","","","","","","","EM195F","","","","","","","PC ","0.00 ","","0.00 ","","","S2   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3528","ADAPTADOR TB.SAIDA SIL.DUP.VV FH 2003...TQ.OR","","","","","","","","B079G","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3527","ADAPTADOR TB.SAIDA SIL.MB 1620 2004... TQ.RET","","","","","","","","B079F","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3526","ADAPTADOR TB.SAIDA SIL.MB 1620 4"" LD TQ.RED.","","","","","","","","B079E","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4212","ANEL (A3214620060) DE VEDACAO MBB","","","","","","","","I1835","","","","","","","PC ","2.40 ","","2.40 ","","","S1   ","1.00 ","0.00 ","","1","LEVE","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4092","ANEL ROSCADO TQ.COMB.PLAST.F.F350","","","","","","","","I1469","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1857","APARABARRO ORIGINAL LABEL BEPO 50X60","","","","","","","","B049O","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1271","ARO CALOTA 16 ","","","","","","","","M178V","","","","","","","PC ","69.87 ","","69.87 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"31520","ARO CALOTA 16","","","","","","","","M178V","","","","","1835","","JG ","98.76 ","","101.22 ","","","S1   ","10.00 ","12.00 ","","-2","SALÃO ERRO ESTOQUE","","","9999-1/2-/31","","0","58 ","","58","S/Analise","","0","40","40","S/Analise","","2.5",""
"31342","ARO CALOTA 17,5","","","","","","","","M175V","","","","","1839","","PR","103.41 ","","103.98 ","","","S1   ","5.00 ","10.00 ","","-7","SALÃO OK","","","9999-1/2-/31","","0","34 ","","34","S/Analise","","0","34","34","S/Analise","","2.5",""
"3393","ARO CALOTA 17,5","","","","","","","","M175V","","","","","","","PR ","56.70 ","","64.13 ","","","S1   ","6.00 ","7.00 ","","-3","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","16 ","","16","S/Analise","","0","0","0","C/Analise","","0",""
"3335","ARO CALOTA 20","","","","","","","","M156V","","","","","","","JG ","127.52 ","","112.08 ","","","S1   ","3.00 ","3.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","10 ","","10","S/Analise","","0","2","2","S/Analise","","0",""
"30228","ARO CALOTA 20","","","","","","","","M156V","","","","","1837","","JG ","150.37 ","","165.55 ","","","S1   ","6.00 ","6.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","16 ","","16","S/Analise","","0","6","6","S/Analise","","2.5",""
"3343","ARO CALOTA 22","","","","","","","","M157V","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","4.00 ","","-4","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3241","ARO CALOTA 22,5 PNEU S/CAMARA","","","","","","","","M132V","","","","","","","JG ","111.15 ","","107.83 ","","","S1   ","4.00 ","2.00 ","","2","LOJA RP OK","","","9999-1/2-/31","","0","32 ","","32","S/Analise","","0","0","0","C/Analise","","0",""
"37523","ARO CALOTA 22,5 PNEU S/CAMARA","","","","","","","","M132V","","","","","1841","","JG ","158.00 ","","146.88 ","","","S1   ","9.00 ","6.00 ","","3","SALÃO OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","4","4","S/Analise","","2.5",""
"3342","ARRUELA REFORCO P/MIOLO CALOTA","","","","","","","","M157G","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","12.00 ","","-12","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4216","BARRA (A6948100084) ORIENTADORA MBB","","","","","","","","I1846","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3962","BARRA FERRO CHATO TQ.COMB.PLASTICO","","","","","","","","EM195D","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3879","BERCO TANQUE PLASTICO 700L (B-1651)","","","","","","","","B1651A","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4021","BOCA GALV.TQ.COMB.MB 1218 210L (M193G.206)","","","","","","","","I1208","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4812","BOIA BAIONETA C/SUCCAO P/M194 (A6955247017)","","","","","","","","M196A","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4813","BOIA BAIONETA C/SUCCAO P/M194B (A6965247017)","","","","","","","","M196B","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4820","BOIA BAIONETA ENC.P/W993D","","","","","","","","M196M","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4817","BOIA BAIONETA OPR P/M194F (A6955427317)","","","","","","","","M196J","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4818","BOIA ROSCADA C/SUCCAO P/M194G E M194H","","","","","","","","M196K","","A3844700501","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4816","BOIA TANQUE 100LT MB BAIONETA S/R P/M193B/D/Z/I (A6885427417)","","","","","","","","M196F","","6885427417","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4826","BOIA TANQUE 100LT MB ENCAIXE ","","","","","","","","M196X","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4824","BOIA TANQUE 100LT MB ROSCADA ","","","","","","","","M196R","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4825","BOIA TANQUE 125LT MB ROSCADA ","","","","","","","","M196S","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4815","BOIA TANQUE 140LT MB BAIONETA SUCCAO P/M192/3/A (A3865427217)","","","","","","","","M196E","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4823","BOIA TANQUE 150LT MB 709/712/914/ACCELO P/ TANQUE M194I - ROSCADA","","","","","","","","M196Q","","","","","","","PC ","178.95 ","","170.37 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"34739","BOIA TANQUE 150LT MB 709/712/914/ACCELO P/ TANQUE M194I - ROSCADA","","","","","","","","M196Q","","","","","","","PC ","167.28 ","","151.12 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","2","2","S/Analise","","0",""
"4814","BOIA TANQUE 150LT MB 99... BAIONETA C/SUCCAO P/M194E (PLÁSTICO RETANGULAR)","","","","","","","","M196C","","A6885427817","","","","","PC ","70.07 ","","70.07 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4819","BOIA TANQUE 150LT VW / FORD CARGO BAIONETA ENC. P/W993B (PLÁSTICO RETANGULAR)","","","","","","","","M196L","","2RD919051","","","","","PC ","158.74 ","","158.74 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"42339","BOIA TANQUE 150LT VW / FORD CARGO BAIONETA ENC. P/W993B (PLÁSTICO RETANGULAR)","","","","","","","","M196L","","2RD919051","","","","","PC ","133.87 ","","133.87 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"37930","BOIA TANQUE 210LT E 300LT MB ROSCADA ","","","","","","","","M196O","","","","","","","PC ","134.04 ","","134.04 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"4821","BOIA TANQUE 210LT E 300LT MB ROSCADA ","","","","","","","","M196O","","","","","","","PC ","131.50 ","","131.50 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","0","0","C/Analise","","0",""
"29620","BOIA TANQUE 230LT MB AXOR L/E ALUMINIO","","","","","","","","M208","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"28178","BOIA TANQUE 240LT VW CONSTELLATION TRUCADO L/E","","","","","","","","W195B","","","","","","","PC ","145.70 ","","145.70 ","","","S1   ","1.00 ","1.00 ","","0","MIN/MAG/TRIB=OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"29730","BOIA TANQUE 300LT IVECO TQ ALUMINIO ","","","","","","","","F757","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4822","BOIA TANQUE 315LT MB ROSCADA ","","","","","","","","M196P","","","","","","","PC ","255.93 ","","255.93 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"38259","BOIA TANQUE 315LT MB ROSCADA ","","","","","","","","M196P","","","","","","","PC ","119.91 ","","119.91 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"37754","BOIA TANQUE 380LT VW CONSTELLATION TRUCADO L/D","","","","","","","","W195A","","","","","","","PC ","138.99 ","","138.99 ","","","S1   ","0.00 ","1.00 ","","-1","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"28222","BOIA TANQUE 380LT VW CONSTELLATION TRUCADO L/D","","","","","","","","W195A","","","","","","","PC ","134.09 ","","134.76 ","","","S1   ","1.00 ","2.00 ","","-1","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"26780","BOIA TANQUE SCANIA HIGHLINE (TANQUE ALUMINIO)","","","","","","","","S198","","","","","","","PC ","169.48 ","","169.48 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"46821","BOIA TANQUE SCANIA HIGHLINE (TANQUE ALUMINIO)","","","","","","","","S198","","","","","","","PC ","248.34 ","","248.34 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"4827","BOIA TQ.COMB.CIL.VV CONVENCIONAL","","","","","","","","V878","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4830","BOIA TQ.COMB.CIL.VV ELETRONICO","","","","","","","","V899","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4829","BOIA TQ.COMB.FORD CIL.","","","","","","","","V888","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4808","BOIA TQ.COMB.PLAST.F.F350 (1C359275AA)","","","","","","","","I680","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4828","BOIA TQ.COMB.VW CIL.","","","","","","","","V887","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"26833","BRACO ESPELHO ACCELO 715C/915C/815/1016 L/D","","","","","","","","M044Y","","9798100716","","","","","PC ","67.01 ","","67.01 ","","","S1   ","3.00 ","2.00 ","","1","LOJA RP OK","","","9999-1/2-/31","","0","8 ","","8","S/Analise","","0","0","0","C/Analise","","0",""
"30154","BRACO ESPELHO ACCELO 715C/915C/815/1016 L/D","","","","","","","","M044Y","","9798100716","","","1611","","PC ","114.51 ","","114.51 ","","","S1   ","11.00 ","10.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","28 ","","28","S/Analise","","0","7","7","S/Analise","","2",""
"30154","BRACO ESPELHO ACCELO 715C/915C/815/1016 L/D","","","","","","","","M044Y","","9798100716","","","12453","","PC ","114.51 ","","114.51 ","","","S1   ","11.00 ","10.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","28 ","","28","S/Analise","","0","7","7","S/Analise","","2",""
"30372","BRACO ESPELHO ACCELO 715C/915C/815/1016 L/E","","","","","","","","M044Z","","9798100916","","","1613","","PC ","114.51 ","","114.09 ","","","S1   ","6.00 ","10.00 ","","-4","SALÃO OK","","","9999-1/2-/31","","0","27 ","","27","S/Analise","","0","4","4","S/Analise","","2",""
"26834","BRACO ESPELHO ACCELO 715C/915C/815/1016 L/E","","","","","","","","M044Z","","9798100916","","","","","PC ","74.84 ","","74.84 ","","","S1   ","3.00 ","2.00 ","","1","LOJA RP OK","","","9999-1/2-/31","","0","10 ","","10","S/Analise","","0","0","0","C/Analise","","0",""
"1107","BRACO ESPELHO ACCELO A PARTIR 2020... L/D","","","","","","","","M050C","","ER1310","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"46138","BRACO ESPELHO ACCELO A PARTIR 2020... L/D","","","","","","","","M050C","","ER1310","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"46139","BRACO ESPELHO ACCELO A PARTIR 2020... L/E","","","","","","","","M050D","","ER1309","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"1106","BRACO ESPELHO ACCELO A PARTIR 2020... L/E","","","","","","","","M050D","","ER1309","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"28226","BRACO ESPELHO ACCELO ORIGINAL L/D","","","","","","","","M045H","","","","","","","PC ","56.30 ","","57.17 ","","","S1   ","2.00 ","2.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"42449","BRACO ESPELHO ACCELO ORIGINAL L/D","","","","","","","","M045H","","","","","11515","","PC ","135.88 ","","135.88 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","2",""
"42450","BRACO ESPELHO ACCELO ORIGINAL L/E","","","","","","","","M045I","","","","","11517","","PC ","145.31 ","","145.31 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"28227","BRACO ESPELHO ACCELO ORIGINAL L/E","","","","","","","","M045I","","","","","","","PC ","82.16 ","","79.76 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"24866","BRACO ESPELHO FORD CARGO 2011... L/D","","","","","","","","D661C","","","","","","","PC ","24.94 ","","24.94 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"38255","BRACO ESPELHO FORD CARGO 2011... L/D","","","","","","","","D661C","","","","","1659","","PC ","92.52 ","","92.52 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","2.5",""
"38254","BRACO ESPELHO FORD CARGO 2011... L/E","","","","","","","","D661B","","","","","1657","","PC ","92.52 ","","92.52 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","2.5",""
"24867","BRACO ESPELHO FORD CARGO 2011... L/E","","","","","","","","D661B","","","","","","","PC ","24.94 ","","24.94 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
