"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"165","ESPELHO RETROVISOR MB AXOR/ATEGO/1938S (AVULSO CONVEXO MAIOR L/E) 220mm x 430mm","","","","","","","","M026I","","0028101316","","","","","PC ","00.15","","00.15","","","S1   ","00.01","00.01","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","195","S/Analise","","0","8","8","S/Analise","","0",""
"166","ESPELHO RETROVISOR AUXILIAR MB AXOR/ATEGO/1938S (AVULSO CONVEXO)","","","","","","","","M026J","","002.810.1916","","","","","PC ","00.09","","00.09","","","S1   ","00.01","00.01","","-1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","95","S/Analise","","0","7","7","S/Analise","","0",""
"168","ESPELHO RETROVISOR MB 608D (COMPLETO PLANO ) 180 x 310mm ORIGINAL (PAR)","","","","","","","","M038C","","","","","","","PR ","00.06","","00.07","","","S1   ","00.01","00.01","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","20","S/Analise","","0","2","2","S/Analise","","0",""
"169","ESPELHO RETROVISOR MB 1113/1934 (COMPLETO PLANO 16MM) JG 195 x 375mm ","","","","","","","","M038D","","","","","","","JG ","00.20","","00.20","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","20","S/Analise","","0","2","2","S/Analise","","0",""
"170","ESPELHO RETROVISOR MB 1113/1114 (COMPLETO 16MM) 195 x 375mm","","","","","","","","M038E","","","","","","","JG ","00.12","","00.12","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","30","S/Analise","","0","1","1","S/Analise","","0",""
"171","ESPELHO RETROVISOR MB 709/912 (COMPLETO PLANO) 180 x 310mm ORIGINAL","","","","","","","","M038F","","6888107516","","","","","JG","00.11","","00.12","","","S1   ","00.00","00.00","","-1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"172","ESPELHO RETROVISOR MB HPN 1618/1418 (COMPLETO PLANO) PAR","","","","","","","","M038G","","","","","","","JG","00.21","","00.20","","","S1   ","00.00","00.00","","-2","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","0",""
"173","ESPELHO RETROVISOR VW DELIVERY 2018 L/E (ELETRICO BIFOCAL CONVEXO ) - BRAÇO LONGO","","","","","","","","W808A","","","","","","","PC ","00.33","","00.33","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"174","ESPELHO RETROVISOR MB AXOR/ATEGO/1938S L/D (COMPLETO C/AUXILIAR) S/DESEMB CONVEXO","","","","","","","","M038I","","958.811.2116","","","","","PC ","00.34","","00.34","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","15","S/Analise","","0","1","1","S/Analise","","0",""
"175","ESPELHO RETROVISOR MB AXOR/ATEGO/1938S L/D (COMPLETO) S/DESEMB CONVEXO","","","","","","","","M038J","","9588101716","","","","","PC ","00.19","","00.19","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","3","3","S/Analise","","0",""
"176","ESPELHO RETROVISOR MB AXOR/ATEGO/1938S L/E (COMPLETO C/AUXILIAR) S/DESEMBA CONVEXO","","","","","","","","M038T","","958.810.1616","","","","","PC ","00.31","","00.28","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","0","0","C/Analise","","0",""
"177","ESPELHO RETROVISOR MB 1113/1934 (COMPLETO PLANO 18 MM) 195 x 375mm ORIGINAL","","","","","","","","M038Y","","","","","","","PC ","00.13","","00.13","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"178","ESPELHO RETROVISOR MB HPN 1620 2000... (COMPLETO CONVEXO BIFOCAL) (PAR) ","","","","","","","","M039B","","","","","","","JG","00.26","","00.25","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","0","0","C/Analise","","0",""
"179","ESPELHO RETROVISOR MB HPN 1620 2000... (COMPLETO PLANO) PAR","","","","","","","","M039C","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"180","ESPELHO RETROVISOR SC T/R 112/113 (COMPLETO BIFOCAL) LD/LE 2 LADOS","","","","","","","","S236","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"181","ESPELHO RETROVISOR SC 111 (AVULSO PLANO) 225 x 310mm - TROCA","","","","","","","","S237A","","236308","","","","","PC ","00.03","","00.03","","","S1   ","00.00","00.00","","-3","MIN/MAG/TRIB=OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"182","ESPELHO RETROVISOR PLANO SC T/R 112/113 (AVULSO PLANO ORIGINAL)","","","","","","","","S239","","538501","","","","","PC ","00.03","","00.03","","","S1   ","00.00","00.01","","-2","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","61","S/Analise","","0","2","2","S/Analise","","0",""
"183","CAPA ESP.RETR.AVULSO ORIG.T/R 112/113","","","","","","","","S239A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"184","ESPELHO RETROVISOR SC L111 (COMPLETO)","","","","","","","","S240A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"185","ESPELHO RETROVISOR SC T/R 112/113 (COMPLETO PLANO)  LD/LE 2 LADOS","","","","","","","","S242","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"186","ESPELHO RETROVISOR SC T/R 112/113 L/D (AVULSO PLANO BIFOCAL CONVEXO) ","","","","","","","","S243","","1751530","","","","","PC ","00.05","","00.05","","","S1   ","00.01","00.01","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","32","S/Analise","","0","0","0","C/Analise","","0",""
"187","ESPELHO RETROVISOR SC T/R 112/113 L/E (AVULSO PLANO BIFOCAL CONVEXO)","","","","","","","","S243A","","1751529","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","28","S/Analise","","0","2","2","S/Analise","","0",""
"188","ESPELHO RETROVISOR SC 124 S4 L/D (COMPLETO S/ DESEM + AUXILIAR CONVEXO)","","","","","","","","S245","","","","","","","PC ","00.44","","00.37","","","S1   ","00.00","00.00","","1","RP BLOQUEADO","","","9999-1/2-/31","","0","00","","20","S/Analise","","0","0","0","C/Analise","","0",""
"189","ESPELHO RETROVISOR SC 124 S4 L/E (COMPLETO CONVEXO)","","","","","","","","S245A","","","","","","","PC ","00.27","","00.25","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","19","S/Analise","","0","2","2","S/Analise","","0",""
"190","ESPELHO RETROVISOR VOLVO FH/NH L/D (COMPLETO BIFOCAL S/DESEMB) ...2009","","","","","","","","V822","","613710241","","","","","PC ","00.33","","00.32","","","S1   ","00.00","00.00","","0","SIMILAR C/ QUANTID","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"191","ESPELHO RETROVISOR VOLVO FH/NH L/E (COMPLETO S/DESEMB) ...2009","","","","","","","","V823","","","","","","","PC ","00.34","","00.34","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"192","ESPELHO RETROVISOR VW 6.90/7.90 (COMPLETO)","","","","","","","","W901","","","","","","","JG","00.12","","00.12","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"193","ESPELHO RETROVISOR VW 11.130/13.130 (COMPLETO)","","","","","","","","W902","","","","","","","JG ","00.21","","00.14","","","S1   ","00.00","00.00","","-2","LOJA RP OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","0",""
"194","ESPELHO RETROVISOR VW 17.210/31.310 (COMPLETO)","","","","","","","","W904","","","","","","","JG","00.26","","00.26","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","19","S/Analise","","0","0","0","C/Analise","","0",""
"195","ESPELHO RETROVISOR VW 2005... (AVULSO PLANO) 210 x 375mm","","","","","","","","W905","","","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.01","","-9","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","184","S/Analise","","0","2","2","S/Analise","","0",""
"196","ESTAMPAR CH ACO LN RAND 250 (100100860)","","","","","","","","IM1950","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"199","CH.ACO LN RAND 250 (100100860) - ESP 2,00","","","","","","","","I1950","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"204","CORRIMAO LD (84442309) NEWHOLL.","","","","","","","","I837","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"205","TUBO SHI ELD 25F (86633023) NEW.","","","","","","","","I851","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"206","CORRIMAO LE (86633064) NEWHOLL.","","","","","","","","I853","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"207","TUBO (84447137) NEWHOLL.","","","","","","","","I864","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"208","TUBO (84447127) NEWHOLL.","","","","","","","","I866","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"209","TUBO (84447141) NEWHOLL.","","","","","","","","I867","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"210","TUBO FLEXIVEL 4,5"" 1020mm SCANIA PGR 2008 A 2011 INOX ","","","","","","","","S305U","","1505749","","","","","PC ","00.26","","00.26","","","S2   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"215","KIT COMPONETE PLASTICO DO PARACHOQUE ARGENTINO SIMPLES (PRETO)","","","","","","","","M165KT","","","","","","","CJ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"224","PORCA CALOTA CROMADA","","","","","","","","M158","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"228","ESCADA CABINE VOLVO EDC (CROMADA)","","","","","","","","EB006D","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"233","CINTA SILENCIOSO SC 111","","","","","","","","EB070P","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"237","CINTA SILENCIOSO MB 1620","","","","","","","","EB071O","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"249","KIT FIX.PCH.IMP.CONTRAN 70MM F.F250 ...2005","","","","","","","","EB15024","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"251","KIT FIX.PCH.IMP.CONTRAN 70 MM MBB SPRINTER 08","","","","","","","","EB15029","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"258","CINTA TANQUE 300LT MB","","","","","","","","EM023A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"260","SUPORTE CALOTA DIANTEIRO MB 608D/VW-6.","","","","","","","","EM145A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"281","CINTA TANQUE 100LT/150LT VW ","","","","","","","","EW995G","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"282","GUIA FIX.EXP.(0503103655) PBARRO POSTERIOR IVECO","","","","","","","","I1600","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"284","BUJAO M35 X 3/8"" NPT","","","","","","","","I1629","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"285","BUJAO 1/2"" NPTF (A 6939970035)","","","","","","","","I448","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"286","REDUCAO LATAO (A95847100200010) M35/M14","","","","","","","","I776","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"287","ADAPTADOR M194E P/F4000/D6000/VW 6.90/7.90/11.130","","","","","","","","EM195F","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"288","ADAPTADOR M194B P/FORD/CARGO/VOLKS","","","","","","","","EM195G","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"289","LONGARINA TETO PRATA F.ECOSPORT","","","","","","","","EB431","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"290","REBITE COB.SUP.(94729405) STO.ANT.S10 MCE","","","","","","","","I2039","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"291","PARAFUSO DE TORQUE INTERIOR (5X7853755)","","","","","","","","I1250","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"292","REBITE POP (94720909) PRETO 4,0 X 25,4","","","","","","","","I1947","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"295","DOBRADICA MENOR GRECIA","","","","","","","","I1226","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"306","ESPELHO RETROVISOR GM C10/D10/F1000/KOMBI/TOYOTA (COMPLETO) PAR","","","","","","","","C520","","","","","","","PC ","00.09","","00.03","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"316","ESTRIBO MB 1113/1114 - POLAINA DO ESTRIBO CROMADA SUPERIOR (PAR)","","","","","","","","M002","","","","","","","PR ","00.04","","00.04","","","S1   ","00.00","00.01","","-3","GARANTIA","","","9999-1/2-/31","","0","00","","53","S/Analise","","0","4","4","S/Analise","","0",""
"317","ESTRIBO MB 1113/1114 - POLAINA DO ESTRIBO CROMADA SUPERIOR C/FURO (PAR)","","","","","","","","M002A","","","","","","","PR ","00.05","","00.06","","","S1   ","00.00","00.00","","0","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","5","5","S/Analise","","0",""
"318","ESTRIBO MB 1113/1114 - POLAINA DO PARALAMA CROMADA (PAR)","","","","","","","","M004","","","","","","","PR ","00.04","","00.03","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","15","S/Analise","","0","1","1","S/Analise","","0",""
"319","TIRANTE ESPELHO MB/VW UNIVERSAL 16 MM (C/ REGULAGEM) 45 CM","","","","","","","","M040","","3318107214","","","","","JG ","00.03","","00.02","","","S1   ","00.01","00.01","","-3","LOJA RP OK","","","9999-1/2-/31","","0","00","","167","S/Analise","","0","0","0","C/Analise","","0",""
"320","TIRANTE ESPELHO MB/VW UNIVERSAL 19 MM (C/ REGULAGEM) 45 CM","","","","","","","","M040A","","","","","","","JG ","00.02","","00.01","","","S1   ","00.01","00.02","","-10","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","330","S/Analise","","0","10","10","S/Analise","","0",""
"321","TIRANTE ESPELHO MB HPN 1620/1618 18 MM 48 CM","","","","","","","","M040B","","","","","","","JG ","00.03","","00.03","","","S1   ","00.01","00.01","","-4","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","210","S/Analise","","0","0","0","C/Analise","","0",""
"322","PONTEIRA TIRANTE MB/HPN","","","","","","","","M040C","","","","","","","JG ","00.01","","00.01","","","S1   ","00.02","00.02","","-5","LOJA RP OK","","","9999-1/2-/31","","0","01","","623","S/Analise","","0","0","0","C/Analise","","0",""
"323","TIRANTE ESPELHO VW 17.210/31.310","","","","","","","","M040D","","","","","","","JG ","00.02","","00.02","","","S1   ","00.01","00.01","","-2","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","260","S/Analise","","0","0","0","C/Analise","","0",""
"325","TIRANTE ESPELHO MB HPN 1620 2000... ATEGO AXOR 1938S 18MM (ORIGINAL) 57 CM","","","","","","","","M041","","6948107037","","","","","JG ","00.03","","00.03","","","S1   ","00.02","00.02","","-3","LOJA RP OK","","","9999-1/2-/31","","0","00","","425","S/Analise","","0","10","10","S/Analise","","0",""
"326","BRACO ESPELHO MB 1114/1934 19MM ORIGINAL","","","","","","","","M044F","","3318100014","","","","","JG ","00.02","","00.02","","","S1   ","00.01","00.01","","-4","LOJA RP OK","","","9999-1/2-/31","","0","00","","42","S/Analise","","0","0","0","C/Analise","","0",""
"327","BRAÇO ESPELHO MB 608D (ORIGINAL) ","","","","","","","","M044G","","3088107114","","","","","JG ","00.02","","00.02","","","S1   ","00.00","00.00","","-3","LOJA RP OK","","","9999-1/2-/31","","0","00","","38","S/Analise","","0","0","0","C/Analise","","0",""
"328","BRAÇO ESPELHO MB 709/912 (ORIGINAL) (PÇ)","","","","","","","","M044H","","6888107014","","","","","PR","00.07","","00.06","","","S1   ","00.01","00.01","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","31","S/Analise","","0","6","6","S/Analise","","0",""
"329","BRAÇO ESPELHO MB 1618/1935 HPN","","","","","","","","M044I","","3848107214","","","","","PR","00.06","","00.06","","","S1   ","00.00","00.01","","-6","FALTA BALANÇO","","","9999-1/2-/31","","0","00","","18","S/Analise","","0","0","0","C/Analise","","0",""
"330","BRACO ESPELHO MB 1114 16MM ORIGINAL","","","","","","","","M044J","","3848107314","","","","","JG ","00.02","","00.02","","","S1   ","00.01","00.01","","-1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","40","S/Analise","","0","0","0","C/Analise","","0",""
"331","BRACO ESPELHO MB 1113 16MM ORIGINAL (PÇ)","","","","","","","","M044K","","","","","","","JG ","00.02","","00.02","","","S1   ","00.01","00.01","","-6","LOJA RP OK","","","9999-1/2-/31","","0","00","","43","S/Analise","","0","6","6","S/Analise","","0",""
